date,region,period,total_streams_millions,commute_share,home_share
2021-06-27,latin_america,reopening,86.7,0.46818,0.53182
2021-06-28,latin_america,reopening,89.62,0.51968,0.48032
2021-06-29,latin_america,reopening,85.96,0.52455,0.47545
2021-06-30,latin_america,reopening,90.21,0.52457,0.47543
2019-06-01,asia_pacific,pre_lockdown,74.26,0.48999,0.51001
2019-06-02,asia_pacific,pre_lockdown,74.91,0.49417,0.50583
2019-06-03,asia_pacific,pre_lockdown,72.01,0.56346,0.43654
2019-06-04,asia_pacific,pre_lockdown,74.37,0.57786,0.42214
2019-06-05,asia_pacific,pre_lockdown,74.7,0.55769,0.44231
2019-06-06,asia_pacific,pre_lockdown,76.98,0.56489,0.43511
2019-06-07,asia_pacific,pre_lockdown,76.13,0.55157,0.44843
2019-06-08,asia_pacific,pre_lockdown,78.56,0.46751,0.53249
2019-06-09,asia_pacific,pre_lockdown,74.81,0.4967,0.5033
2019-06-10,asia_pacific,pre_lockdown,75.31,0.56404,0.43596
2019-06-11,asia_pacific,pre_lockdown,77.66,0.54933,0.45067
2019-06-12,asia_pacific,pre_lockdown,75.38,0.55043,0.44957
2019-06-13,asia_pacific,pre_lockdown,79.53,0.55921,0.44079
2019-06-14,asia_pacific,pre_lockdown,76.12,0.54876,0.45124
2019-06-15,asia_pacific,pre_lockdown,75.76,0.47528,0.52472
2019-06-16,asia_pacific,pre_lockdown,71.8,0.5084,0.4916
2019-06-17,asia_pacific,pre_lockdown,74.38,0.55094,0.44906
2019-06-18,asia_pacific,pre_lockdown,73.57,0.56653,0.43347
2019-06-19,asia_pacific,pre_lockdown,74.41,0.5648,0.4352
2019-06-20,asia_pacific,pre_lockdown,73.34,0.5387,0.4613
2019-06-21,asia_pacific,pre_lockdown,78.01,0.56521,0.43479
2019-06-22,asia_pacific,pre_lockdown,75.99,0.48416,0.51584
2019-06-23,asia_pacific,pre_lockdown,72.87,0.50238,0.49762
2019-06-24,asia_pacific,pre_lockdown,79.35,0.54978,0.45022
2019-06-25,asia_pacific,pre_lockdown,76.93,0.5734,0.4266
2019-06-26,asia_pacific,pre_lockdown,74.28,0.55722,0.44278
2019-06-27,asia_pacific,pre_lockdown,78.35,0.5364,0.4636
2019-06-28,asia_pacific,pre_lockdown,75.3,0.55223,0.44777
2019-06-29,asia_pacific,pre_lockdown,77.01,0.50398,0.49602
2019-06-30,asia_pacific,pre_lockdown,74.19,0.54375,0.45625
2019-07-01,asia_pacific,pre_lockdown,75.5,0.55206,0.44794
2019-07-02,asia_pacific,pre_lockdown,75.74,0.5523,0.4477
2019-07-03,asia_pacific,pre_lockdown,76.94,0.53929,0.46071
2019-07-04,asia_pacific,pre_lockdown,74.17,0.54578,0.45422
2019-07-05,asia_pacific,pre_lockdown,79.59,0.54443,0.45557
2019-07-06,asia_pacific,pre_lockdown,74.56,0.46921,0.53079
2019-07-07,asia_pacific,pre_lockdown,73.63,0.49121,0.50879
2019-07-08,asia_pacific,pre_lockdown,76.79,0.56379,0.43621
2019-07-09,asia_pacific,pre_lockdown,77.54,0.54673,0.45327
2019-07-10,asia_pacific,pre_lockdown,75.65,0.54539,0.45461
2019-07-11,asia_pacific,pre_lockdown,78.31,0.56243,0.43757
2019-07-12,asia_pacific,pre_lockdown,81.09,0.52828,0.47172
2019-07-13,asia_pacific,pre_lockdown,74.05,0.50974,0.49026
2019-07-14,asia_pacific,pre_lockdown,75.21,0.46937,0.53063
2019-07-15,asia_pacific,pre_lockdown,76.64,0.54278,0.45722
2019-07-16,asia_pacific,pre_lockdown,78.43,0.55594,0.44406
2019-07-17,asia_pacific,pre_lockdown,78.24,0.56582,0.43418
2019-07-18,asia_pacific,pre_lockdown,78.69,0.56903,0.43097
2019-07-19,asia_pacific,pre_lockdown,74.46,0.56567,0.43433
2019-07-20,asia_pacific,pre_lockdown,72.22,0.49469,0.50531
2019-07-21,asia_pacific,pre_lockdown,78.76,0.47685,0.52315
2019-07-22,asia_pacific,pre_lockdown,78.28,0.5611,0.4389
2019-07-23,asia_pacific,pre_lockdown,78.69,0.54199,0.45801
2019-07-24,asia_pacific,pre_lockdown,77.43,0.55734,0.44266
2019-07-25,asia_pacific,pre_lockdown,78.67,0.56871,0.43129
2019-07-26,asia_pacific,pre_lockdown,74.43,0.54806,0.45194
2019-07-27,asia_pacific,pre_lockdown,75.75,0.51366,0.48634
2019-07-28,asia_pacific,pre_lockdown,77.71,0.50016,0.49984
2019-07-29,asia_pacific,pre_lockdown,75.19,0.58155,0.41845
2019-07-30,asia_pacific,pre_lockdown,77.87,0.54164,0.45836
2019-07-31,asia_pacific,pre_lockdown,79.5,0.54913,0.45087
2019-08-01,asia_pacific,pre_lockdown,77.27,0.55596,0.44404
2019-08-02,asia_pacific,pre_lockdown,77.78,0.53763,0.46237
2019-08-03,asia_pacific,pre_lockdown,76.84,0.51955,0.48045
2019-08-04,asia_pacific,pre_lockdown,73.63,0.48919,0.51081
2019-08-05,asia_pacific,pre_lockdown,79.81,0.56217,0.43783
2019-08-06,asia_pacific,pre_lockdown,75.97,0.56163,0.43837
2019-08-07,asia_pacific,pre_lockdown,77.88,0.5738,0.4262
2019-08-08,asia_pacific,pre_lockdown,76.62,0.52108,0.47892
2019-08-09,asia_pacific,pre_lockdown,81.64,0.55052,0.44948
2019-08-10,asia_pacific,pre_lockdown,79.18,0.49646,0.50354
2019-08-11,asia_pacific,pre_lockdown,75.47,0.50881,0.49119
2019-08-12,asia_pacific,pre_lockdown,76.93,0.56459,0.43541
2019-08-13,asia_pacific,pre_lockdown,74.38,0.5344,0.4656
2019-08-14,asia_pacific,pre_lockdown,79.1,0.57017,0.42983
2019-08-15,asia_pacific,pre_lockdown,76.32,0.54641,0.45359
2019-08-16,asia_pacific,pre_lockdown,75.03,0.55294,0.44706
2019-08-17,asia_pacific,pre_lockdown,74.78,0.47977,0.52023
2019-08-18,asia_pacific,pre_lockdown,78.29,0.48451,0.51549
2019-08-19,asia_pacific,pre_lockdown,76.97,0.54662,0.45338
2019-08-20,asia_pacific,pre_lockdown,76.26,0.50102,0.49898
2019-08-21,asia_pacific,pre_lockdown,80.56,0.55835,0.44165
2019-08-22,asia_pacific,pre_lockdown,78.4,0.5466,0.4534
2019-08-23,asia_pacific,pre_lockdown,82.98,0.56291,0.43709
2019-08-24,asia_pacific,pre_lockdown,79.18,0.4665,0.5335
2019-08-25,asia_pacific,pre_lockdown,79.41,0.49201,0.50799
2019-08-26,asia_pacific,pre_lockdown,79.72,0.55688,0.44312
2019-08-27,asia_pacific,pre_lockdown,78.1,0.54742,0.45258
2019-08-28,asia_pacific,pre_lockdown,77.53,0.54582,0.45418
2019-08-29,asia_pacific,pre_lockdown,75.48,0.56967,0.43033
2019-08-30,asia_pacific,pre_lockdown,79.2,0.55326,0.44674
2019-08-31,asia_pacific,pre_lockdown,76.43,0.49728,0.50272
2019-09-01,asia_pacific,pre_lockdown,80.09,0.50933,0.49067
2019-09-02,asia_pacific,pre_lockdown,77.89,0.55902,0.44098
2019-09-03,asia_pacific,pre_lockdown,77.6,0.56642,0.43358
2019-09-04,asia_pacific,pre_lockdown,76.5,0.54314,0.45686
2019-09-05,asia_pacific,pre_lockdown,76.51,0.53113,0.46887
2019-09-06,asia_pacific,pre_lockdown,76.58,0.54247,0.45753
2019-09-07,asia_pacific,pre_lockdown,80.18,0.48718,0.51282
2019-09-08,asia_pacific,pre_lockdown,78.51,0.48991,0.51009
2019-09-09,asia_pacific,pre_lockdown,80.3,0.54399,0.45601
2019-09-10,asia_pacific,pre_lockdown,81.67,0.54912,0.45088
2019-09-11,asia_pacific,pre_lockdown,79.76,0.5548,0.4452
2019-09-12,asia_pacific,pre_lockdown,76.82,0.55787,0.44213
2019-09-13,asia_pacific,pre_lockdown,79.49,0.54617,0.45383
2019-09-14,asia_pacific,pre_lockdown,77.33,0.50717,0.49283
2019-09-15,asia_pacific,pre_lockdown,80.18,0.51413,0.48587
2019-09-16,asia_pacific,pre_lockdown,80.5,0.5527,0.4473
2019-09-17,asia_pacific,pre_lockdown,80.34,0.56216,0.43784
2019-09-18,asia_pacific,pre_lockdown,76.72,0.54542,0.45458
2019-09-19,asia_pacific,pre_lockdown,78.35,0.56831,0.43169
2019-09-20,asia_pacific,pre_lockdown,80.79,0.55727,0.44273
2019-09-21,asia_pacific,pre_lockdown,80.69,0.49794,0.50206
2019-09-22,asia_pacific,pre_lockdown,82.53,0.46483,0.53517
2019-09-23,asia_pacific,pre_lockdown,78.13,0.56278,0.43722
2019-09-24,asia_pacific,pre_lockdown,79.39,0.5689,0.4311
2019-09-25,asia_pacific,pre_lockdown,80.72,0.57846,0.42154
2019-09-26,asia_pacific,pre_lockdown,79.86,0.5741,0.4259
2019-09-27,asia_pacific,pre_lockdown,77.92,0.54753,0.45247
2019-09-28,asia_pacific,pre_lockdown,81.56,0.50179,0.49821
2019-09-29,asia_pacific,pre_lockdown,81.84,0.53231,0.46769
2019-09-30,asia_pacific,pre_lockdown,79.35,0.55732,0.44268
2019-10-01,asia_pacific,pre_lockdown,76.79,0.56115,0.43885
2019-10-02,asia_pacific,pre_lockdown,78.97,0.55891,0.44109
2019-10-03,asia_pacific,pre_lockdown,78.34,0.53341,0.46659
2019-10-04,asia_pacific,pre_lockdown,77.47,0.57395,0.42605
2019-10-05,asia_pacific,pre_lockdown,74.94,0.51602,0.48398
2019-10-06,asia_pacific,pre_lockdown,78.76,0.51341,0.48659
2019-10-07,asia_pacific,pre_lockdown,79.28,0.56364,0.43636
2019-10-08,asia_pacific,pre_lockdown,77.36,0.55892,0.44108
2019-10-09,asia_pacific,pre_lockdown,77.59,0.54758,0.45242
2019-10-10,asia_pacific,pre_lockdown,79.24,0.55232,0.44768
2019-10-11,asia_pacific,pre_lockdown,80.81,0.57084,0.42916
2019-10-12,asia_pacific,pre_lockdown,80.11,0.47732,0.52268
2019-10-13,asia_pacific,pre_lockdown,80.62,0.4719,0.5281
2019-10-14,asia_pacific,pre_lockdown,79.9,0.52973,0.47027
2019-10-15,asia_pacific,pre_lockdown,84.06,0.5317,0.4683
2019-10-16,asia_pacific,pre_lockdown,82.44,0.55236,0.44764
2019-10-17,asia_pacific,pre_lockdown,77.22,0.552,0.448
2019-10-18,asia_pacific,pre_lockdown,79.37,0.53905,0.46095
2019-10-19,asia_pacific,pre_lockdown,81.04,0.47439,0.52561
2019-10-20,asia_pacific,pre_lockdown,77.45,0.4935,0.5065
2019-10-21,asia_pacific,pre_lockdown,81.1,0.56063,0.43937
2019-10-22,asia_pacific,pre_lockdown,78.17,0.57344,0.42656
2019-10-23,asia_pacific,pre_lockdown,78.88,0.56768,0.43232
2019-10-24,asia_pacific,pre_lockdown,80.24,0.56618,0.43382
2019-10-25,asia_pacific,pre_lockdown,82.65,0.57089,0.42911
2019-10-26,asia_pacific,pre_lockdown,81.6,0.48767,0.51233
2019-10-27,asia_pacific,pre_lockdown,84.87,0.48333,0.51667
2019-10-28,asia_pacific,pre_lockdown,77.08,0.54695,0.45305
2019-10-29,asia_pacific,pre_lockdown,82.03,0.54532,0.45468
2019-10-30,asia_pacific,pre_lockdown,81.5,0.53417,0.46583
2019-10-31,asia_pacific,pre_lockdown,78.28,0.54036,0.45964
2019-11-01,asia_pacific,pre_lockdown,79.14,0.54247,0.45753
2019-11-02,asia_pacific,pre_lockdown,81.73,0.50723,0.49277
2019-11-03,asia_pacific,pre_lockdown,77.15,0.50496,0.49504
2019-11-04,asia_pacific,pre_lockdown,81.13,0.54955,0.45045
2019-11-05,asia_pacific,pre_lockdown,79.29,0.55015,0.44985
2019-11-06,asia_pacific,pre_lockdown,78.84,0.54997,0.45003
2019-11-07,asia_pacific,pre_lockdown,81.51,0.55684,0.44316
2019-11-08,asia_pacific,pre_lockdown,83.82,0.56969,0.43031
2019-11-09,asia_pacific,pre_lockdown,83.51,0.47779,0.52221
2019-11-10,asia_pacific,pre_lockdown,81.34,0.50081,0.49919
2019-11-11,asia_pacific,pre_lockdown,80.65,0.54465,0.45535
2019-11-12,asia_pacific,pre_lockdown,81.23,0.5502,0.4498
2019-11-13,asia_pacific,pre_lockdown,85.62,0.56414,0.43586
2019-11-14,asia_pacific,pre_lockdown,81.95,0.55888,0.44112
2019-11-15,asia_pacific,pre_lockdown,82.33,0.55199,0.44801
2019-11-16,asia_pacific,pre_lockdown,82.67,0.49994,0.50006
2019-11-17,asia_pacific,pre_lockdown,81.33,0.50225,0.49775
2019-11-18,asia_pacific,pre_lockdown,82.15,0.54532,0.45468
2019-11-19,asia_pacific,pre_lockdown,84.45,0.54726,0.45274
2019-11-20,asia_pacific,pre_lockdown,82.87,0.57341,0.42659
2019-11-21,asia_pacific,pre_lockdown,82.08,0.52932,0.47068
2019-11-22,asia_pacific,pre_lockdown,81.85,0.57337,0.42663
2019-11-23,asia_pacific,pre_lockdown,84.5,0.49557,0.50443
2019-11-24,asia_pacific,pre_lockdown,81.32,0.51749,0.48251
2019-11-25,asia_pacific,pre_lockdown,81.89,0.56456,0.43544
2019-11-26,asia_pacific,pre_lockdown,84.89,0.57204,0.42796
2019-11-27,asia_pacific,pre_lockdown,81.7,0.54738,0.45262
2019-11-28,asia_pacific,pre_lockdown,79.06,0.5527,0.4473
2019-11-29,asia_pacific,pre_lockdown,78.69,0.53957,0.46043
2019-11-30,asia_pacific,pre_lockdown,82.22,0.47761,0.52239
2019-12-01,asia_pacific,pre_lockdown,79.99,0.52796,0.47204
2019-12-02,asia_pacific,pre_lockdown,85.19,0.55127,0.44873
2019-12-03,asia_pacific,pre_lockdown,80.37,0.54945,0.45055
2019-12-04,asia_pacific,pre_lockdown,81.63,0.53837,0.46163
2019-12-05,asia_pacific,pre_lockdown,82.81,0.56198,0.43802
2019-12-06,asia_pacific,pre_lockdown,81.91,0.56218,0.43782
2019-12-07,asia_pacific,pre_lockdown,85.47,0.50808,0.49192
2019-12-08,asia_pacific,pre_lockdown,83.74,0.4782,0.5218
2019-12-09,asia_pacific,pre_lockdown,80.42,0.57013,0.42987
2019-12-10,asia_pacific,pre_lockdown,81.49,0.54691,0.45309
2019-12-11,asia_pacific,pre_lockdown,80.51,0.53273,0.46727
2019-12-12,asia_pacific,pre_lockdown,83.44,0.56856,0.43144
2019-12-13,asia_pacific,pre_lockdown,84.82,0.53583,0.46417
2019-12-14,asia_pacific,pre_lockdown,82.79,0.48493,0.51507
2019-12-15,asia_pacific,pre_lockdown,85.27,0.51117,0.48883
2019-12-16,asia_pacific,pre_lockdown,84.1,0.55485,0.44515
2019-12-17,asia_pacific,pre_lockdown,81.17,0.54485,0.45515
2019-12-18,asia_pacific,pre_lockdown,85.09,0.56849,0.43151
2019-12-19,asia_pacific,pre_lockdown,84.89,0.55722,0.44278
2019-12-20,asia_pacific,pre_lockdown,83.54,0.53995,0.46005
2019-12-21,asia_pacific,pre_lockdown,80.89,0.48012,0.51988
2019-12-22,asia_pacific,pre_lockdown,83.42,0.47177,0.52823
2019-12-23,asia_pacific,pre_lockdown,83.83,0.54428,0.45572
2019-12-24,asia_pacific,pre_lockdown,81.22,0.5532,0.4468
2019-12-25,asia_pacific,pre_lockdown,84.01,0.55436,0.44564
2019-12-26,asia_pacific,pre_lockdown,80.15,0.55493,0.44507
2019-12-27,asia_pacific,pre_lockdown,82.4,0.54786,0.45214
2019-12-28,asia_pacific,pre_lockdown,85.68,0.49128,0.50872
2019-12-29,asia_pacific,pre_lockdown,82.11,0.50305,0.49695
2019-12-30,asia_pacific,pre_lockdown,84.73,0.55098,0.44902
2019-12-31,asia_pacific,pre_lockdown,83.07,0.56025,0.43975
2020-01-01,asia_pacific,pre_lockdown,81.86,0.54284,0.45716
2020-01-02,asia_pacific,pre_lockdown,86.4,0.53496,0.46504
2020-01-03,asia_pacific,pre_lockdown,85.04,0.54112,0.45888
2020-01-04,asia_pacific,pre_lockdown,84.34,0.51196,0.48804
2020-01-05,asia_pacific,pre_lockdown,83.52,0.48615,0.51385
2020-01-06,asia_pacific,pre_lockdown,82.22,0.5421,0.4579
2020-01-07,asia_pacific,pre_lockdown,81.92,0.51859,0.48141
2020-01-08,asia_pacific,pre_lockdown,81.67,0.52989,0.47011
2020-01-09,asia_pacific,pre_lockdown,85.08,0.5633,0.4367
2020-01-10,asia_pacific,pre_lockdown,86.95,0.53317,0.46683
2020-01-11,asia_pacific,pre_lockdown,81.96,0.4869,0.5131
2020-01-12,asia_pacific,pre_lockdown,83.19,0.50104,0.49896
2020-01-13,asia_pacific,pre_lockdown,84.54,0.56483,0.43517
2020-01-14,asia_pacific,pre_lockdown,86.59,0.54954,0.45046
2020-01-15,asia_pacific,pre_lockdown,84.67,0.56997,0.43003
2020-01-16,asia_pacific,pre_lockdown,85.65,0.55417,0.44583
2020-01-17,asia_pacific,pre_lockdown,79.12,0.55191,0.44809
2020-01-18,asia_pacific,pre_lockdown,85.23,0.49812,0.50188
2020-01-19,asia_pacific,pre_lockdown,84.76,0.48734,0.51266
2020-01-20,asia_pacific,pre_lockdown,87.09,0.53442,0.46558
2020-01-21,asia_pacific,pre_lockdown,84.23,0.55257,0.44743
2020-01-22,asia_pacific,pre_lockdown,81.32,0.57574,0.42426
2020-01-23,asia_pacific,pre_lockdown,85.01,0.53588,0.46412
2020-01-24,asia_pacific,pre_lockdown,82.17,0.55062,0.44938
2020-01-25,asia_pacific,pre_lockdown,86.85,0.50802,0.49198
2020-01-26,asia_pacific,pre_lockdown,83.82,0.47205,0.52795
2020-01-27,asia_pacific,pre_lockdown,83.9,0.55843,0.44157
2020-01-28,asia_pacific,pre_lockdown,83.38,0.53352,0.46648
2020-01-29,asia_pacific,pre_lockdown,86.8,0.55331,0.44669
2020-01-30,asia_pacific,pre_lockdown,85.29,0.55301,0.44699
2020-01-31,asia_pacific,pre_lockdown,86.73,0.57147,0.42853
2020-02-01,asia_pacific,pre_lockdown,83.18,0.47378,0.52622
2020-02-02,asia_pacific,pre_lockdown,83.63,0.48818,0.51182
2020-02-03,asia_pacific,pre_lockdown,87.25,0.54462,0.45538
2020-02-04,asia_pacific,pre_lockdown,83.62,0.54257,0.45743
2020-02-05,asia_pacific,pre_lockdown,79.02,0.56064,0.43936
2020-02-06,asia_pacific,pre_lockdown,84.48,0.55859,0.44141
2020-02-07,asia_pacific,pre_lockdown,82.71,0.56913,0.43087
2020-02-08,asia_pacific,pre_lockdown,86.04,0.47182,0.52818
2020-02-09,asia_pacific,pre_lockdown,84.42,0.5234,0.4766
2020-02-10,asia_pacific,pre_lockdown,85.29,0.5386,0.4614
2020-02-11,asia_pacific,pre_lockdown,85.91,0.56019,0.43981
2020-02-12,asia_pacific,pre_lockdown,84.88,0.55282,0.44718
2020-02-13,asia_pacific,pre_lockdown,85.26,0.54246,0.45754
2020-02-14,asia_pacific,pre_lockdown,85.46,0.55841,0.44159
2020-02-15,asia_pacific,pre_lockdown,83.31,0.48091,0.51909
2020-02-16,asia_pacific,pre_lockdown,84.4,0.47753,0.52247
2020-02-17,asia_pacific,pre_lockdown,83.05,0.5601,0.4399
2020-02-18,asia_pacific,pre_lockdown,86.96,0.55896,0.44104
2020-02-19,asia_pacific,pre_lockdown,84.85,0.54323,0.45677
2020-02-20,asia_pacific,pre_lockdown,83.85,0.57895,0.42105
2020-02-21,asia_pacific,pre_lockdown,88.23,0.53609,0.46391
2020-02-22,asia_pacific,pre_lockdown,86.55,0.47897,0.52103
2020-02-23,asia_pacific,pre_lockdown,87.39,0.49282,0.50718
2020-02-24,asia_pacific,pre_lockdown,84.28,0.54189,0.45811
2020-02-25,asia_pacific,pre_lockdown,85.11,0.53897,0.46103
2020-02-26,asia_pacific,pre_lockdown,89.84,0.56568,0.43432
2020-02-27,asia_pacific,pre_lockdown,85.01,0.54555,0.45445
2020-02-28,asia_pacific,pre_lockdown,83.99,0.55836,0.44164
2020-02-29,asia_pacific,pre_lockdown,82.63,0.47169,0.52831
2020-03-01,asia_pacific,pre_lockdown,84.76,0.46804,0.53196
2020-03-02,asia_pacific,pre_lockdown,90.27,0.54529,0.45471
2020-03-03,asia_pacific,pre_lockdown,87.93,0.49525,0.50475
2020-03-04,asia_pacific,pre_lockdown,89.14,0.51393,0.48607
2020-03-05,asia_pacific,pre_lockdown,83.57,0.48608,0.51392
2020-03-06,asia_pacific,pre_lockdown,90.49,0.48885,0.51115
2020-03-07,asia_pacific,pre_lockdown,87.15,0.41327,0.58673
2020-03-08,asia_pacific,pre_lockdown,89.92,0.41987,0.58013
2020-03-09,asia_pacific,pre_lockdown,87.3,0.44791,0.55209
2020-03-10,asia_pacific,pre_lockdown,88.11,0.44839,0.55161
2020-03-11,asia_pacific,lockdown,90.69,0.38007,0.61993
2020-03-12,asia_pacific,lockdown,92.0,0.39355,0.60645
2020-03-13,asia_pacific,lockdown,90.7,0.34958,0.65042
2020-03-14,asia_pacific,lockdown,88.33,0.29391,0.70609
2020-03-15,asia_pacific,lockdown,92.18,0.30757,0.69243
2020-03-16,asia_pacific,lockdown,89.02,0.31267,0.68733
2020-03-17,asia_pacific,lockdown,91.34,0.32677,0.67323
2020-03-18,asia_pacific,lockdown,87.26,0.30374,0.69626
2020-03-19,asia_pacific,lockdown,91.19,0.30765,0.69235
2020-03-20,asia_pacific,lockdown,91.6,0.30167,0.69833
2020-03-21,asia_pacific,lockdown,91.33,0.26256,0.73744
2020-03-22,asia_pacific,lockdown,88.72,0.24517,0.75483
2020-03-23,asia_pacific,lockdown,91.05,0.28438,0.71562
2020-03-24,asia_pacific,lockdown,90.56,0.29324,0.70676
2020-03-25,asia_pacific,lockdown,89.57,0.26082,0.73918
2020-03-26,asia_pacific,lockdown,92.74,0.28534,0.71466
2020-03-27,asia_pacific,lockdown,86.72,0.2636,0.7364
2020-03-28,asia_pacific,lockdown,87.64,0.23181,0.76819
2020-03-29,asia_pacific,lockdown,90.8,0.23998,0.76002
2020-03-30,asia_pacific,lockdown,93.43,0.26685,0.73315
2020-03-31,asia_pacific,lockdown,91.76,0.27028,0.72972
2020-04-01,asia_pacific,lockdown,88.17,0.24988,0.75012
2020-04-02,asia_pacific,lockdown,90.49,0.25528,0.74472
2020-04-03,asia_pacific,lockdown,93.75,0.27688,0.72312
2020-04-04,asia_pacific,lockdown,92.44,0.23503,0.76497
2020-04-05,asia_pacific,lockdown,92.73,0.22961,0.77039
2020-04-06,asia_pacific,lockdown,92.92,0.2755,0.7245
2020-04-07,asia_pacific,lockdown,92.91,0.25088,0.74912
2020-04-08,asia_pacific,lockdown,91.45,0.25852,0.74148
2020-04-09,asia_pacific,lockdown,92.9,0.26578,0.73422
2020-04-10,asia_pacific,lockdown,93.49,0.28632,0.71368
2020-04-11,asia_pacific,lockdown,92.68,0.22513,0.77487
2020-04-12,asia_pacific,lockdown,94.29,0.23683,0.76317
2020-04-13,asia_pacific,lockdown,94.17,0.26641,0.73359
2020-04-14,asia_pacific,lockdown,89.6,0.2723,0.7277
2020-04-15,asia_pacific,lockdown,89.72,0.27106,0.72894
2020-04-16,asia_pacific,lockdown,95.92,0.25547,0.74453
2020-04-17,asia_pacific,lockdown,93.5,0.30507,0.69493
2020-04-18,asia_pacific,lockdown,93.81,0.23458,0.76542
2020-04-19,asia_pacific,lockdown,92.75,0.22722,0.77278
2020-04-20,asia_pacific,lockdown,93.11,0.27458,0.72542
2020-04-21,asia_pacific,lockdown,94.34,0.26364,0.73636
2020-04-22,asia_pacific,lockdown,87.31,0.27439,0.72561
2020-04-23,asia_pacific,lockdown,90.8,0.26317,0.73683
2020-04-24,asia_pacific,lockdown,94.84,0.28188,0.71812
2020-04-25,asia_pacific,lockdown,93.45,0.20756,0.79244
2020-04-26,asia_pacific,lockdown,94.61,0.21914,0.78086
2020-04-27,asia_pacific,lockdown,89.91,0.2796,0.7204
2020-04-28,asia_pacific,lockdown,93.16,0.25934,0.74066
2020-04-29,asia_pacific,lockdown,93.31,0.29537,0.70463
2020-04-30,asia_pacific,lockdown,89.92,0.26426,0.73574
2020-05-01,asia_pacific,lockdown,93.38,0.26989,0.73011
2020-05-02,asia_pacific,lockdown,93.22,0.21701,0.78299
2020-05-03,asia_pacific,lockdown,92.31,0.22405,0.77595
2020-05-04,asia_pacific,lockdown,92.49,0.28074,0.71926
2020-05-05,asia_pacific,lockdown,93.69,0.28822,0.71178
2020-05-06,asia_pacific,lockdown,93.14,0.29072,0.70928
2020-05-07,asia_pacific,lockdown,95.5,0.2693,0.7307
2020-05-08,asia_pacific,lockdown,89.58,0.2712,0.7288
2020-05-09,asia_pacific,lockdown,90.28,0.24107,0.75893
2020-05-10,asia_pacific,lockdown,93.3,0.2273,0.7727
2020-05-11,asia_pacific,lockdown,94.39,0.28985,0.71015
2020-05-12,asia_pacific,lockdown,95.28,0.28246,0.71754
2020-05-13,asia_pacific,lockdown,94.03,0.28534,0.71466
2020-05-14,asia_pacific,lockdown,94.43,0.28623,0.71377
2020-05-15,asia_pacific,lockdown,92.86,0.2844,0.7156
2020-05-16,asia_pacific,lockdown,93.85,0.238,0.762
2020-05-17,asia_pacific,lockdown,93.92,0.21958,0.78042
2020-05-18,asia_pacific,lockdown,92.55,0.2917,0.7083
2020-05-19,asia_pacific,lockdown,91.52,0.29578,0.70422
2020-05-20,asia_pacific,lockdown,96.65,0.27398,0.72602
2020-05-21,asia_pacific,lockdown,93.58,0.27275,0.72725
2020-05-22,asia_pacific,lockdown,93.56,0.27502,0.72498
2020-05-23,asia_pacific,lockdown,91.87,0.22381,0.77619
2020-05-24,asia_pacific,lockdown,95.79,0.23944,0.76056
2020-05-25,asia_pacific,lockdown,95.9,0.27232,0.72768
2020-05-26,asia_pacific,lockdown,92.02,0.27944,0.72056
2020-05-27,asia_pacific,lockdown,93.27,0.27945,0.72055
2020-05-28,asia_pacific,lockdown,92.51,0.27144,0.72856
2020-05-29,asia_pacific,lockdown,95.35,0.27452,0.72548
2020-05-30,asia_pacific,lockdown,97.02,0.20283,0.79717
2020-05-31,asia_pacific,lockdown,94.36,0.23591,0.76409
2020-06-01,asia_pacific,lockdown,94.3,0.26218,0.73782
2020-06-02,asia_pacific,lockdown,94.57,0.26574,0.73426
2020-06-03,asia_pacific,lockdown,93.02,0.30266,0.69734
2020-06-04,asia_pacific,lockdown,98.35,0.28518,0.71482
2020-06-05,asia_pacific,lockdown,95.64,0.27237,0.72763
2020-06-06,asia_pacific,lockdown,92.45,0.23953,0.76047
2020-06-07,asia_pacific,lockdown,91.71,0.25627,0.74373
2020-06-08,asia_pacific,lockdown,92.63,0.30011,0.69989
2020-06-09,asia_pacific,lockdown,93.7,0.28759,0.71241
2020-06-10,asia_pacific,lockdown,94.36,0.28451,0.71549
2020-06-11,asia_pacific,lockdown,96.52,0.29912,0.70088
2020-06-12,asia_pacific,lockdown,94.1,0.30797,0.69203
2020-06-13,asia_pacific,lockdown,95.29,0.24715,0.75285
2020-06-14,asia_pacific,lockdown,92.59,0.27096,0.72904
2020-06-15,asia_pacific,lockdown,98.33,0.29992,0.70008
2020-06-16,asia_pacific,lockdown,94.88,0.28893,0.71107
2020-06-17,asia_pacific,lockdown,94.83,0.31593,0.68407
2020-06-18,asia_pacific,lockdown,92.99,0.31226,0.68774
2020-06-19,asia_pacific,lockdown,91.86,0.33282,0.66718
2020-06-20,asia_pacific,lockdown,92.06,0.263,0.737
2020-06-21,asia_pacific,lockdown,100.27,0.25958,0.74042
2020-06-22,asia_pacific,lockdown,96.13,0.30346,0.69654
2020-06-23,asia_pacific,lockdown,93.19,0.35735,0.64265
2020-06-24,asia_pacific,lockdown,95.24,0.35573,0.64427
2020-06-25,asia_pacific,lockdown,96.81,0.30349,0.69651
2020-06-26,asia_pacific,lockdown,97.36,0.34054,0.65946
2020-06-27,asia_pacific,lockdown,93.61,0.27329,0.72671
2020-06-28,asia_pacific,lockdown,94.67,0.2906,0.7094
